Station: Jungfraujoch
High alpine
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [µg/m³];NO2 [µg/m³];SO2 [µg/m³];CO [mg/m³];PM10 [µg/m³];NOX [µg/m³];TEMP [°C];PREC [mm];RAD [W/m²]
04.10.2015 18:00;84.4;0.1;0.0;0.10;0.8;0.1;-3.4;;18.0
04.10.2015 19:00;85.1;0.1;0.1;0.10;0.0;0.1;-3.4;;0.0
04.10.2015 20:00;88.3;0.1;0.0;0.10;0.0;0.1;-3.6;;0.0
04.10.2015 21:00;91.5;0.1;0.1;0.10;1.5;0.1;-3.6;;0.0
04.10.2015 22:00;89.5;0.1;0.0;0.10;0.0;0.1;-3.5;;0.0
04.10.2015 23:00;79.6;0.1;0.0;0.10;0.0;0.1;-3.0;;0.0
05.10.2015 00:00;80.2;0.1;0.0;0.10;0.8;0.1;-3.2;;0.0
05.10.2015 01:00;84.8;0.1;0.0;0.10;1.0;0.1;-4.0;;0.0
05.10.2015 02:00;80.0;0.1;0.0;0.10;0.0;0.1;-3.3;;0.0
05.10.2015 03:00;63.0;0.0;0.0;0.10;0.3;0.0;-2.3;;0.0
05.10.2015 04:00;59.0;0.1;0.0;0.10;0.0;0.1;-2.1;;0.0
05.10.2015 05:00;56.9;0.1;0.0;0.10;0.0;0.1;-1.5;;0.0
05.10.2015 06:00;58.2;0.1;0.0;0.10;0.0;0.1;-2.1;;0.0
05.10.2015 07:00;66.6;0.0;0.0;0.10;1.5;0.0;-2.5;;2.2
05.10.2015 08:00;70.1;0.0;0.0;0.10;0.5;0.0;-2.4;;132.7
05.10.2015 09:00;71.0;0.0;0.0;0.10;0.0;0.1;-2.0;;344.8
05.10.2015 10:00;70.6;0.0;0.0;0.10;0.4;0.0;-1.8;;508.8
05.10.2015 11:00;70.8;0.0;0.0;0.10;2.0;0.1;-1.4;;631.5
05.10.2015 12:00;72.3;0.0;0.0;0.10;1.0;0.0;-0.6;;663.3
05.10.2015 13:00;71.7;0.0;0.0;0.10;5.1;0.0;-0.4;;620.3
05.10.2015 14:00;70.8;0.0;0.0;0.10;6.1;0.0;0.2;;619.8
05.10.2015 15:00;68.2;0.0;0.0;0.10;5.5;0.1;0.9;;267.7
05.10.2015 16:00;62.2;0.1;0.0;0.10;2.2;0.1;-0.1;;162.5
05.10.2015 17:00;57.5;0.1;0.0;0.10;2.4;0.1;0.1;;48.2
05.10.2015 18:00;59.1;0.1;0.0;0.10;2.2;0.1;0.3;;8.2
05.10.2015 19:00;58.5;0.1;0.0;0.10;1.4;0.1;0.2;;0.0
05.10.2015 20:00;59.0;0.1;0.0;0.10;0.0;0.1;-0.6;;0.0
05.10.2015 21:00;55.6;0.1;0.0;0.10;0.0;0.1;0.0;;0.0
05.10.2015 22:00;59.2;0.1;0.0;0.10;1.0;0.1;-0.9;;0.0
05.10.2015 23:00;60.4;0.1;0.0;0.10;0.2;0.1;0.3;;0.0
06.10.2015 00:00;63.3;0.1;0.0;0.10;0.6;0.1;0.6;;0.0
06.10.2015 01:00;59.9;0.1;0.0;0.10;1.8;0.1;-0.1;;0.0
06.10.2015 02:00;59.3;0.1;0.0;0.10;1.5;0.1;-0.9;;0.0
06.10.2015 03:00;61.5;0.1;0.0;0.10;0.0;0.1;-0.3;;0.0
06.10.2015 04:00;64.4;0.0;0.0;0.10;2.8;0.1;-0.6;;0.0
06.10.2015 05:00;65.0;0.0;0.0;;2.0;0.0;-0.6;;0.0
06.10.2015 06:00;65.5;0.0;0.0;;0.0;0.0;-0.8;;0.0
06.10.2015 07:00;64.7;0.0;;0.10;0.2;0.0;-1.2;;1.7
06.10.2015 08:00;64.5;0.0;0.0;0.10;1.0;0.0;-1.1;;56.2
06.10.2015 09:00;65.2;0.1;0.0;0.10;0.4;0.1;-0.5;;214.0
06.10.2015 10:00;65.8;0.1;0.0;0.10;0.0;0.1;0.0;;384.5
06.10.2015 11:00;64.7;0.1;0.0;0.10;0.5;0.2;-0.3;;260.8
06.10.2015 12:00;64.4;0.1;0.0;0.10;1.6;0.2;0.0;;355.0
06.10.2015 13:00;63.6;0.1;0.0;0.10;0.0;0.2;-0.9;;340.8
06.10.2015 14:00;61.4;0.1;0.0;0.10;2.3;0.1;-0.1;;423.5
06.10.2015 15:00;60.2;0.1;0.0;0.10;2.3;0.2;-0.6;;268.7
06.10.2015 16:00;56.0;0.7;0.0;0.10;1.3;0.9;-1.6;;53.0
06.10.2015 17:00;68.6;0.1;0.0;0.10;0.3;0.2;-2.8;;34.5
06.10.2015 18:00;72.0;0.1;0.0;0.10;0.0;0.1;-3.5;;2.3
06.10.2015 19:00;68.9;0.1;0.0;0.10;0.0;0.1;-4.0;;0.0
06.10.2015 20:00;64.4;0.1;0.0;0.10;0.8;0.1;-3.8;;0.0
06.10.2015 21:00;64.2;0.1;0.0;0.10;0.9;0.1;-4.0;;0.0
06.10.2015 22:00;61.7;0.1;0.0;0.10;2.7;0.1;-4.0;;0.0
06.10.2015 23:00;61.8;0.1;0.0;0.10;;0.1;-4.1;;0.0
07.10.2015 00:00;63.4;0.0;0.0;0.10;0.2;0.0;-4.7;;0.0
07.10.2015 01:00;61.6;0.0;0.0;0.10;2.6;0.1;-4.3;;0.0
07.10.2015 02:00;61.0;0.1;0.0;0.10;0.5;0.1;-4.2;;0.0
07.10.2015 03:00;60.3;0.1;0.0;0.10;0.0;0.1;-4.2;;0.0
07.10.2015 04:00;59.4;0.1;0.0;0.10;0.0;0.1;-4.4;;0.0
07.10.2015 05:00;59.1;0.1;0.0;0.10;0.0;0.1;-4.7;;0.0
07.10.2015 06:00;58.2;0.1;0.0;0.10;0.9;0.1;-4.9;;0.0
07.10.2015 07:00;58.5;0.1;0.0;0.10;0.0;0.1;-5.2;;4.8
07.10.2015 08:00;57.9;0.1;0.0;0.10;3.2;0.1;-5.1;;82.0
07.10.2015 09:00;56.7;0.2;0.0;0.10;3.1;0.3;-4.9;;281.8
07.10.2015 10:00;54.7;0.2;0.0;0.10;1.5;0.3;-4.6;;374.7
07.10.2015 11:00;54.5;0.1;0.0;0.10;3.7;0.2;-4.9;;585.0
07.10.2015 12:00;53.9;0.1;0.0;0.10;2.9;0.3;-4.6;;718.2
07.10.2015 13:00;55.2;0.1;0.0;0.10;1.0;0.2;-4.8;;594.2
07.10.2015 14:00;55.0;0.1;0.0;0.10;1.6;0.2;-4.7;;368.3
07.10.2015 15:00;61.0;0.1;0.0;0.10;1.8;0.2;-5.1;;516.3
07.10.2015 16:00;59.2;0.2;0.0;0.10;3.2;0.3;-3.3;;367.2
07.10.2015 17:00;60.0;0.2;0.0;0.10;2.0;0.2;-3.9;;100.5
07.10.2015 18:00;58.0;0.2;0.0;0.10;1.2;0.3;-4.2;;42.0
07.10.2015 19:00;58.7;0.3;0.0;0.10;0.6;0.4;-4.8;;0.0
07.10.2015 20:00;59.9;0.3;0.0;0.10;0.4;0.3;-5.3;;0.0
07.10.2015 21:00;60.1;0.4;0.0;0.10;0.0;0.4;-5.4;;0.0
07.10.2015 22:00;59.7;0.4;0.0;0.10;0.2;0.4;-5.6;;0.0
07.10.2015 23:00;59.5;0.4;0.0;0.10;;0.4;-5.9;;0.0
08.10.2015 00:00;59.4;0.5;0.0;0.10;1.7;0.5;-6.2;;0.0
08.10.2015 01:00;65.5;0.3;0.0;0.10;4.1;0.3;-5.8;;0.0
08.10.2015 02:00;66.6;0.2;0.0;0.10;1.5;0.2;-5.7;;0.0
08.10.2015 03:00;79.3;0.1;0.0;0.10;1.2;0.1;-4.7;;0.0
08.10.2015 04:00;79.8;0.1;0.1;0.10;0.2;0.1;-4.8;;0.0
08.10.2015 05:00;76.2;0.0;0.1;0.10;0.1;0.1;-4.9;;0.0
08.10.2015 06:00;78.4;0.0;0.0;0.10;;0.1;-4.9;;0.0
08.10.2015 07:00;82.0;0.0;0.0;0.10;1.5;0.1;-5.2;;1.2
08.10.2015 08:00;83.3;0.0;;0.10;2.6;0.0;-5.0;;128.0
08.10.2015 09:00;88.2;0.1;0.0;0.10;1.6;0.1;-4.4;;338.8
08.10.2015 10:00;82.0;;0.1;0.10;1.3;;-4.6;;511.5
08.10.2015 11:00;75.4;;0.0;0.10;0.7;;-4.3;;640.2
08.10.2015 12:00;75.9;0.0;0.1;0.10;1.1;0.1;-4.5;;714.8
08.10.2015 13:00;74.0;0.0;0.1;0.10;2.0;0.0;-4.4;;728.8
08.10.2015 14:00;72.9;0.0;0.1;0.10;2.6;0.1;-3.8;;664.3
08.10.2015 15:00;73.1;0.0;0.1;0.10;2.8;0.1;-3.8;;575.2
08.10.2015 16:00;73.6;0.1;0.0;0.10;1.7;0.1;-3.1;;420.5
08.10.2015 17:00;76.4;0.1;0.0;0.10;1.5;0.1;-3.5;;145.8
08.10.2015 18:00;78.4;0.1;0.1;0.10;0.7;0.1;-4.6;;13.7
08.10.2015 19:00;78.6;0.1;0.0;0.10;0.0;0.1;-4.7;;0.0
08.10.2015 20:00;73.9;0.0;0.0;0.10;0.0;0.1;-4.4;;0.0
08.10.2015 21:00;72.3;0.0;0.1;0.10;0.4;0.1;-4.7;;0.0
08.10.2015 22:00;69.5;0.1;0.1;0.10;0.0;0.1;-4.7;;0.0
08.10.2015 23:00;67.9;0.0;0.0;0.10;0.6;0.1;-4.5;;0.0
09.10.2015 00:00;69.2;0.0;0.1;0.10;1.7;0.0;-5.0;;0.0
09.10.2015 01:00;69.6;0.0;0.0;0.10;0.0;0.1;-4.4;;0.0
09.10.2015 02:00;67.7;0.1;0.1;0.10;0.0;0.1;-4.7;;0.0
09.10.2015 03:00;67.9;0.1;0.1;0.10;1.9;0.1;-4.8;;0.0
09.10.2015 04:00;68.3;0.1;0.1;0.10;1.7;0.1;-4.8;;0.0
09.10.2015 05:00;68.6;0.1;0.1;0.10;;0.2;-5.0;;0.0
09.10.2015 06:00;67.6;0.1;0.0;;0.0;0.2;-5.4;;0.0
09.10.2015 07:00;69.2;0.1;0.1;0.10;2.8;0.1;-4.6;;2.8
09.10.2015 08:00;68.8;0.0;0.1;0.10;1.2;0.1;-4.8;;91.3
09.10.2015 09:00;68.7;0.0;0.1;0.10;0.0;0.1;-4.7;;238.2
09.10.2015 10:00;67.8;0.1;0.1;0.10;0.9;0.2;-4.6;;413.2
09.10.2015 11:00;67.7;0.1;0.1;0.10;3.8;0.1;-4.2;;630.0
09.10.2015 12:00;67.4;0.0;0.1;0.10;2.5;0.1;-3.6;;692.2
09.10.2015 13:00;66.7;0.1;0.1;0.10;3.9;0.1;-3.5;;708.8
09.10.2015 14:00;65.1;0.1;0.1;0.10;3.3;0.2;-3.5;;663.0
09.10.2015 15:00;63.8;0.1;0.0;0.10;1.9;0.1;-3.1;;563.3
09.10.2015 16:00;63.3;0.1;0.0;0.10;0.8;0.2;-3.4;;396.0
09.10.2015 17:00;62.7;0.1;0.1;0.10;2.8;0.2;-4.7;;50.3
09.10.2015 18:00;62.3;0.1;0.0;0.10;2.2;0.1;-4.7;;20.7
09.10.2015 19:00;61.6;0.2;0.0;0.10;0.1;0.2;-5.5;;0.0
09.10.2015 20:00;61.2;0.2;0.0;0.10;2.1;0.2;-5.1;;0.0
09.10.2015 21:00;61.1;;0.0;0.10;3.0;;-6.2;;0.0
09.10.2015 22:00;60.7;;0.0;0.10;1.2;;-6.7;;0.0
09.10.2015 23:00;60.6;;0.0;0.10;2.7;;-6.8;;0.0
10.10.2015 00:00;60.7;;0.0;0.10;0.9;;-6.8;;0.0
10.10.2015 01:00;60.7;;0.0;0.10;0.0;;-6.6;;0.0
10.10.2015 02:00;60.9;;0.0;0.10;1.8;;-6.3;;0.0
10.10.2015 03:00;61.0;;0.0;0.10;0.0;;-6.1;;0.0
10.10.2015 04:00;60.9;;0.0;0.10;3.4;;-6.3;;0.0
10.10.2015 05:00;60.5;;0.0;0.10;3.0;;-6.7;;0.0
10.10.2015 06:00;61.3;;0.1;0.10;0.0;;-6.5;;0.0
10.10.2015 07:00;60.5;;0.0;0.10;0.8;;-7.2;;0.3
10.10.2015 08:00;60.1;;0.0;0.10;3.3;;-6.0;;118.8
10.10.2015 09:00;58.3;;;0.10;0.3;;-5.6;;323.7
10.10.2015 10:00;57.8;;0.1;0.10;0.0;;-4.4;;494.5
10.10.2015 11:00;58.9;;0.1;0.10;2.0;;-3.6;;622.8
10.10.2015 12:00;60.7;;0.0;0.10;0.0;;-3.4;;695.2
10.10.2015 13:00;60.3;;0.1;0.10;2.3;;-3.9;;711.0
10.10.2015 14:00;62.3;;0.1;0.10;4.6;;-3.7;;669.3
10.10.2015 15:00;61.0;;0.1;0.10;1.3;;-3.7;;565.2
10.10.2015 16:00;61.2;;0.1;0.10;0.3;;-3.3;;416.3
10.10.2015 17:00;61.0;;0.1;0.10;2.5;;-4.8;;87.0
10.10.2015 18:00;61.2;;0.0;0.10;0.6;;-5.8;;7.2
10.10.2015 19:00;60.8;;0.0;0.10;0.3;;-6.3;;0.0
10.10.2015 20:00;60.3;;0.0;0.10;1.2;;-6.5;;0.0
10.10.2015 21:00;61.3;;0.0;0.10;0.5;;-6.6;;0.0
10.10.2015 22:00;64.0;;0.0;0.10;1.6;;-6.7;;0.0
10.10.2015 23:00;62.9;;0.0;0.10;3.4;;-6.7;;0.0
11.10.2015 00:00;61.7;;0.0;0.10;0.4;;-6.8;;0.0
11.10.2015 01:00;63.6;;0.1;0.10;0.2;;-6.7;;0.0
11.10.2015 02:00;63.0;;0.1;0.10;1.2;;-7.2;;0.0
11.10.2015 03:00;62.3;;0.0;0.10;0.0;;-7.5;;0.0
11.10.2015 04:00;62.8;;0.0;0.10;0.1;;-7.0;;0.0
11.10.2015 05:00;63.9;;0.0;0.10;0.2;;-7.0;;0.0
11.10.2015 06:00;65.9;;0.0;0.10;0.1;;-6.8;;0.0
11.10.2015 07:00;67.3;;0.0;0.10;2.0;;-6.6;;0.3
11.10.2015 08:00;68.3;;0.0;0.10;0.0;;-6.0;;117.5
11.10.2015 09:00;69.0;;0.0;0.10;1.0;;-5.6;;321.0
11.10.2015 10:00;70.2;;0.1;0.10;1.9;;-4.9;;490.5
11.10.2015 11:00;69.7;;0.1;0.10;0.1;;-4.8;;620.7
11.10.2015 12:00;72.0;;0.0;0.10;0.6;;-4.4;;691.2
11.10.2015 13:00;73.9;;0.1;0.10;1.4;;-3.8;;710.0
11.10.2015 14:00;72.0;;0.1;0.10;0.0;;-2.4;;658.5
11.10.2015 15:00;71.2;;0.0;0.10;0.5;;-2.3;;562.7
11.10.2015 16:00;70.8;;0.0;0.10;0.0;;-2.7;;324.3
11.10.2015 17:00;68.9;;0.1;0.10;;;-3.8;;111.3
11.10.2015 18:00;72.3;;0.1;0.10;0.7;;-4.2;;20.2
11.10.2015 19:00;73.3;;0.0;0.10;0.0;;-4.4;;0.0
11.10.2015 20:00;77.9;;0.1;0.10;0.7;;-4.1;;0.0
11.10.2015 21:00;80.0;;0.1;;1.8;;-4.2;;0.0
11.10.2015 22:00;79.2;;0.0;;;;-4.5;;0.0
11.10.2015 23:00;78.2;;0.0;0.10;0.6;;-4.7;;0.0
12.10.2015 00:00;75.5;;0.0;0.10;;;-4.9;;0.0
12.10.2015 01:00;75.6;;0.0;0.10;;;-5.0;;0.0
12.10.2015 02:00;75.3;;0.1;0.10;0.3;;-5.0;;0.0
12.10.2015 03:00;75.5;;0.1;0.10;0.1;;-5.3;;0.0
12.10.2015 04:00;73.4;;0.0;0.10;0.0;;-5.7;;0.0
12.10.2015 05:00;73.0;;0.1;0.10;0.0;;-5.6;;0.0
12.10.2015 06:00;72.8;;0.0;0.10;;;-5.9;;0.0
12.10.2015 07:00;73.1;;0.0;0.10;2.2;;-5.8;;0.3
12.10.2015 08:00;74.1;;0.0;0.10;2.4;;-5.3;;107.5
12.10.2015 09:00;74.8;;0.1;0.10;0.0;;-5.0;;303.8
12.10.2015 10:00;75.7;;;0.10;0.3;;-4.9;;471.2
12.10.2015 11:00;75.1;;0.1;0.10;1.0;;-4.3;;555.2
12.10.2015 12:00;73.4;0.1;0.0;0.10;0.3;0.1;-4.2;;676.3
12.10.2015 13:00;72.5;0.1;0.1;0.10;0.6;0.1;-4.1;;672.2
12.10.2015 14:00;71.3;0.1;0.0;0.10;1.1;0.1;-3.9;;415.0
12.10.2015 15:00;69.0;0.1;0.0;0.10;0.8;0.1;-3.8;;320.5
12.10.2015 16:00;67.9;0.1;0.1;0.10;4.8;0.1;-3.8;;189.8
12.10.2015 17:00;63.8;0.2;0.1;0.10;3.1;0.2;-4.6;;82.5
12.10.2015 18:00;62.0;0.3;0.1;0.10;1.8;0.3;-5.9;;13.0
12.10.2015 19:00;58.8;0.4;0.1;0.10;2.9;0.4;-6.6;;0.0
12.10.2015 20:00;59.3;0.5;0.1;0.10;1.5;0.5;-6.6;;0.0
12.10.2015 21:00;62.0;0.3;0.0;0.10;3.6;0.3;-4.7;;0.0
12.10.2015 22:00;64.5;0.1;0.0;0.10;1.8;0.1;-3.5;;0.0
12.10.2015 23:00;66.7;0.1;0.0;0.10;0.9;0.1;-3.5;;0.0
13.10.2015 00:00;65.7;0.1;0.0;0.10;0.5;0.1;-3.3;;0.0
13.10.2015 01:00;67.0;0.1;0.0;0.10;0.8;0.1;-3.6;;0.0
13.10.2015 02:00;65.4;0.1;0.0;0.10;1.5;0.1;-3.9;;0.0
13.10.2015 03:00;65.4;0.1;0.0;0.10;0.9;0.1;-4.6;;0.0
13.10.2015 04:00;65.8;0.1;0.0;0.10;0.3;0.1;-4.5;;0.0
13.10.2015 05:00;66.3;0.1;0.0;0.10;0.0;0.1;-4.3;;0.0
13.10.2015 06:00;66.3;0.1;0.0;0.10;1.8;0.1;-4.5;;0.0
13.10.2015 07:00;65.8;0.1;0.0;0.10;2.5;0.1;-4.7;;0.0
13.10.2015 08:00;65.9;0.0;0.0;0.10;0.3;0.0;-4.5;;24.2
13.10.2015 09:00;65.8;0.1;0.0;0.10;2.6;0.1;-4.9;;90.2
13.10.2015 10:00;65.6;0.1;0.0;0.10;3.7;0.1;-4.5;;162.5
13.10.2015 11:00;65.6;0.2;0.0;0.10;16.7;0.3;-4.6;;214.3
13.10.2015 12:00;64.6;0.2;0.0;0.10;6.6;0.3;-4.2;;261.0
13.10.2015 13:00;64.6;0.3;0.0;0.10;0.8;0.5;-3.8;;262.0
13.10.2015 14:00;64.1;0.4;0.0;0.10;4.1;0.7;-3.9;;240.7
13.10.2015 15:00;63.4;0.6;0.0;0.10;2.2;1.2;-4.2;;194.8
13.10.2015 16:00;63.2;0.4;0.0;0.10;0.2;0.6;-4.5;;127.7
13.10.2015 17:00;58.4;1.3;0.0;0.10;1.0;2.1;-5.0;;73.8
13.10.2015 18:00;56.9;1.3;0.0;0.10;1.2;1.5;-5.3;;11.3
13.10.2015 19:00;41.0;2.6;0.0;0.10;0.0;2.7;-6.2;;0.0
13.10.2015 20:00;40.8;2.8;0.0;0.10;0.0;2.8;-6.5;;0.0
13.10.2015 21:00;49.6;2.0;0.0;0.10;0.0;2.0;-7.3;;0.0
13.10.2015 22:00;62.5;0.9;0.0;0.10;0.0;0.9;-7.8;;0.0
13.10.2015 23:00;75.6;0.4;0.0;0.10;1.6;0.4;-7.9;;0.0
14.10.2015 00:00;84.4;0.1;0.0;0.10;0.4;0.1;-7.9;;0.0
14.10.2015 01:00;77.8;0.1;0.0;0.10;0.0;0.1;-8.7;;0.0
14.10.2015 02:00;73.8;0.1;0.0;0.10;1.2;0.1;-9.9;;0.0
14.10.2015 03:00;70.4;0.1;0.0;0.10;0.0;0.1;-10.0;;0.0
14.10.2015 04:00;69.3;0.1;0.0;0.10;0.2;0.1;-10.7;;0.0
14.10.2015 05:00;69.7;0.2;0.0;0.10;1.2;0.2;-11.2;;0.0
14.10.2015 06:00;70.7;0.3;0.0;0.10;0.5;0.3;-11.2;;0.0
14.10.2015 07:00;69.5;0.1;0.0;0.10;1.4;0.1;-10.6;;0.0
14.10.2015 08:00;69.4;0.1;0.0;0.10;0.0;0.1;-10.2;;104.5
14.10.2015 09:00;74.4;0.1;0.0;0.10;0.0;0.1;-10.0;;309.5
14.10.2015 10:00;71.5;0.1;0.1;0.10;1.6;0.1;-8.9;;484.3
14.10.2015 11:00;73.2;0.1;;0.10;0.2;0.1;-8.4;;614.7
14.10.2015 12:00;72.5;0.1;0.0;0.10;0.6;0.1;-8.6;;686.0
14.10.2015 13:00;71.5;0.0;0.1;;1.2;0.1;-9.1;;697.3
14.10.2015 14:00;70.5;0.1;0.0;0.10;0.0;0.1;-7.9;;632.8
14.10.2015 15:00;68.4;0.1;0.0;0.10;0.0;0.2;-8.7;;275.5
14.10.2015 16:00;67.0;0.2;0.0;0.10;0.5;0.3;-9.4;;153.0
14.10.2015 17:00;66.7;0.2;0.0;0.10;0.0;0.3;-9.5;;93.7
14.10.2015 18:00;68.1;0.2;0.0;0.10;2.3;0.2;-9.4;;21.3
14.10.2015 19:00;70.0;0.2;0.1;0.10;1.1;0.2;-9.4;;0.0
14.10.2015 20:00;68.3;0.2;0.0;0.10;0.0;0.2;-10.0;;0.0
14.10.2015 21:00;67.8;0.3;0.0;0.10;0.9;0.3;-10.6;;0.0
14.10.2015 22:00;67.1;0.3;0.0;0.10;1.9;0.3;-10.1;;0.0
14.10.2015 23:00;68.4;0.3;0.0;0.10;0.8;0.3;-10.4;;0.0
15.10.2015 00:00;68.7;0.3;0.0;0.10;1.0;0.3;-10.7;;0.0
15.10.2015 01:00;69.7;0.2;0.0;0.10;2.1;0.3;-10.5;;0.0
15.10.2015 02:00;68.8;0.3;0.0;0.10;1.8;0.3;-10.6;;0.0
15.10.2015 03:00;68.3;0.3;0.0;0.10;1.2;0.3;-10.9;;0.0
15.10.2015 04:00;67.7;0.4;0.0;0.10;1.9;0.4;-10.3;;0.0
15.10.2015 05:00;67.4;0.4;0.1;0.10;3.0;0.4;-10.4;;0.0
15.10.2015 06:00;66.9;0.4;0.0;0.10;1.5;0.4;-10.7;;0.0
15.10.2015 07:00;66.7;0.3;0.0;0.10;1.3;0.3;-10.8;;0.2
15.10.2015 08:00;65.7;0.4;0.0;0.10;0.6;0.4;-10.7;;37.5
15.10.2015 09:00;61.2;0.5;0.0;0.10;0.0;0.8;-10.7;;119.0
15.10.2015 10:00;55.7;0.8;0.0;0.10;0.2;1.5;-11.2;;291.8
15.10.2015 11:00;64.6;0.6;0.1;0.10;1.5;1.0;-11.4;;267.0
15.10.2015 12:00;68.2;0.5;0.1;0.10;0.0;0.9;-11.3;;374.0
15.10.2015 13:00;71.5;0.4;0.0;0.10;0.4;0.7;-11.5;;303.2
15.10.2015 14:00;71.6;0.4;0.1;0.10;2.1;0.5;-11.1;;268.3
15.10.2015 15:00;63.5;1.0;0.1;0.10;2.7;1.9;-11.8;;187.8
15.10.2015 16:00;58.7;1.6;0.1;0.10;0.3;2.8;-12.1;;139.3
15.10.2015 17:00;49.1;2.9;0.1;0.10;4.1;4.5;-12.3;;76.3
15.10.2015 18:00;38.5;4.8;0.1;0.20;3.0;5.8;-12.9;;7.0
15.10.2015 19:00;43.9;4.2;0.0;0.20;0.0;4.2;-13.2;;0.0
15.10.2015 20:00;50.0;3.5;0.0;0.10;0.0;3.5;-13.5;;0.0
15.10.2015 21:00;60.6;2.0;0.0;0.10;1.6;2.1;-12.9;;0.0
15.10.2015 22:00;64.9;1.3;0.0;0.10;1.0;1.4;-13.6;;0.0
15.10.2015 23:00;68.1;0.7;0.1;0.10;2.1;0.7;-13.0;;0.0
16.10.2015 00:00;67.7;0.6;0.1;0.10;1.3;0.6;-13.3;;0.0
16.10.2015 01:00;69.0;0.4;0.1;0.10;0.8;0.4;-12.7;;0.0
16.10.2015 02:00;68.2;0.5;0.0;0.10;0.0;0.5;-11.9;;0.0
16.10.2015 03:00;59.2;1.5;0.0;0.10;1.7;1.5;-13.3;;0.0
16.10.2015 04:00;56.6;1.8;0.0;0.10;0.5;1.8;-13.3;;0.0
16.10.2015 05:00;60.5;1.3;0.1;0.10;2.0;1.3;-13.3;;0.0
16.10.2015 06:00;67.1;0.5;0.0;0.10;0.7;0.5;-12.4;;0.0
16.10.2015 07:00;68.0;0.4;0.1;0.10;0.2;0.4;-12.8;;0.0
16.10.2015 08:00;66.8;0.4;0.1;0.10;1.4;0.5;-12.3;;85.2
16.10.2015 09:00;66.3;0.4;0.0;0.10;1.1;0.6;-11.1;;278.8
16.10.2015 10:00;67.2;0.7;0.1;0.10;0.9;1.4;-10.9;;453.2
16.10.2015 11:00;68.7;0.3;0.1;0.10;1.2;0.6;-9.9;;592.5
16.10.2015 12:00;70.9;0.3;;0.10;0.0;0.4;-9.8;;664.3
16.10.2015 13:00;71.9;0.3;0.1;0.10;0.5;0.4;-10.1;;681.8
16.10.2015 14:00;72.5;0.2;0.1;0.10;1.6;0.3;-9.5;;648.3
16.10.2015 15:00;72.9;0.2;0.1;0.10;;0.3;-8.1;;543.8
16.10.2015 16:00;74.1;0.2;0.1;0.10;1.0;0.2;-7.7;;379.3
16.10.2015 17:00;74.0;0.2;0.0;0.10;1.5;0.3;-10.1;;58.0
16.10.2015 18:00;74.5;0.2;0.1;0.10;0.0;0.2;-11.2;;4.0
16.10.2015 19:00;74.3;0.2;0.1;0.10;0.0;0.2;-11.1;;0.0
16.10.2015 20:00;74.4;0.2;0.1;0.10;0.0;0.2;-11.4;;0.0
16.10.2015 21:00;74.3;0.2;0.1;0.10;0.0;0.2;-11.3;;0.0
16.10.2015 22:00;75.0;0.1;0.1;0.10;0.9;0.1;-11.1;;0.0
16.10.2015 23:00;76.0;0.1;0.1;0.10;0.0;0.1;-11.3;;0.0
17.10.2015 00:00;76.0;0.1;0.1;0.10;0.0;0.1;-11.0;;0.0
17.10.2015 01:00;75.2;0.1;0.1;0.10;1.9;0.2;-10.4;;0.0
17.10.2015 02:00;75.0;0.1;0.1;0.10;1.0;0.1;-10.7;;0.0
17.10.2015 03:00;75.0;0.1;0.1;0.10;2.2;0.1;-11.1;;0.0
17.10.2015 04:00;75.6;0.1;0.1;;1.8;0.1;-11.2;;0.0
17.10.2015 05:00;77.9;0.1;0.1;;0.0;0.1;-10.8;;0.0
17.10.2015 06:00;81.0;0.1;0.1;0.10;0.7;0.1;-10.7;;0.0
17.10.2015 07:00;80.8;0.1;0.1;0.10;0.0;0.1;-10.4;;0.0
17.10.2015 08:00;80.0;0.1;0.1;0.10;0.9;0.1;-10.4;;44.3
17.10.2015 09:00;79.4;0.1;0.1;0.10;1.7;0.2;-10.0;;119.8
17.10.2015 10:00;75.9;0.1;0.0;0.10;0.0;0.1;-9.6;;184.0
17.10.2015 11:00;69.7;0.1;0.0;0.10;0.0;0.1;-8.4;;275.5
17.10.2015 12:00;67.3;;0.0;0.10;0.7;;-7.8;;331.8
17.10.2015 13:00;68.8;;0.0;0.10;0.9;;-7.6;;328.2
17.10.2015 14:00;71.8;;0.0;0.10;0.7;;-7.5;;371.0
17.10.2015 15:00;72.1;;0.0;0.10;2.1;;-7.6;;312.5
17.10.2015 16:00;73.2;;0.0;0.10;0.2;;-7.4;;227.8
17.10.2015 17:00;73.0;;0.0;0.10;0.7;;-7.8;;119.7
17.10.2015 18:00;71.2;;0.0;0.10;1.7;;-7.8;;11.0
17.10.2015 19:00;72.8;;0.0;0.10;;;-7.8;;0.0
17.10.2015 20:00;72.4;;0.0;0.10;1.2;;-7.7;;0.0
17.10.2015 21:00;73.0;;0.0;0.10;1.1;;-7.7;;0.0
17.10.2015 22:00;73.3;;0.0;0.10;;;-8.1;;0.0
17.10.2015 23:00;71.6;;0.0;0.10;2.5;;-8.4;;0.0
18.10.2015 00:00;71.6;;0.0;0.10;0.0;;-7.8;;0.0
18.10.2015 01:00;71.3;;0.0;0.10;0.0;;-7.9;;0.0
