Station: Lugano-Università
Urban
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [µg/m³];NO2 [µg/m³];SO2 [µg/m³];CO [mg/m³];PM10 [µg/m³];CPC [1/cm³];NMVOC [ppm];EC [µg/m³];NOX [µg/m³];TEMP [°C];PREC [mm];RAD [W/m²]
10.01.2015 16:00;7.7;64.8;8.6;0.60;34.7;25839.7;0.2;1.8;118.7;11.1;0.0;138.7
10.01.2015 17:00;2.4;87.8;6.9;1.00;33.9;34950.7;0.4;2.8;;11.7;0.0;31.8
10.01.2015 18:00;1.2;95.7;8.5;1.30;40.6;47144.8;0.6;4.0;;11.5;0.0;0.2
10.01.2015 19:00;1.8;91.0;9.9;1.40;41.0;50708.2;0.7;4.8;;10.4;0.0;0.0
10.01.2015 20:00;1.7;88.4;9.3;1.30;40.7;49607.7;0.6;4.2;;9.6;0.0;0.0
10.01.2015 21:00;1.3;61.4;8.6;0.70;36.6;39153.9;0.3;2.7;151.9;9.5;0.0;0.0
10.01.2015 22:00;1.3;58.9;8.0;0.70;30.9;32644.3;0.3;2.7;126.3;9.6;0.0;0.0
10.01.2015 23:00;1.5;60.7;7.9;0.80;31.2;36059.0;0.4;2.9;157.8;8.8;0.0;0.0
11.01.2015 00:00;1.2;54.3;6.1;0.80;33.7;25182.2;0.3;2.7;132.9;7.9;0.0;0.0
11.01.2015 01:00;1.2;56.0;5.4;0.80;31.4;26077.0;0.3;3.0;139.6;7.8;0.0;0.0
11.01.2015 02:00;0.9;51.1;5.1;0.80;32.9;24072.5;0.3;3.0;126.8;6.9;0.0;0.0
11.01.2015 03:00;0.6;42.0;4.5;0.60;31.7;16683.4;0.2;2.1;67.2;6.4;0.0;0.0
11.01.2015 04:00;0.6;40.2;4.5;0.60;29.2;15631.7;0.2;1.9;67.1;6.3;0.0;0.0
11.01.2015 05:00;0.5;39.0;4.5;0.50;24.6;16409.9;0.2;1.9;67.9;6.3;0.0;0.0
11.01.2015 06:00;0.5;37.8;5.2;0.50;27.0;19818.3;0.2;1.9;68.5;6.1;0.0;0.0
11.01.2015 07:00;0.4;37.4;6.9;0.50;29.9;26535.0;0.2;1.9;77.4;6.0;0.0;0.0
11.01.2015 08:00;0.5;39.1;7.9;0.60;27.2;32993.7;0.2;2.2;95.3;5.8;0.0;0.2
11.01.2015 09:00;0.9;37.0;6.7;0.50;26.8;26960.6;0.2;1.8;91.3;5.5;0.0;12.5
11.01.2015 10:00;3.5;38.3;9.2;0.60;26.2;29087.5;0.2;2.0;106.3;6.2;0.0;107.2
11.01.2015 11:00;9.1;37.6;8.7;0.50;31.0;21868.1;0.2;2.1;73.0;8.0;0.0;252.5
11.01.2015 12:00;52.6;16.0;4.6;0.20;34.2;6904.1;0.1;0.4;23.9;13.9;0.0;204.2
11.01.2015 13:00;77.1;7.9;2.0;0.20;15.0;4631.8;0.0;0.1;9.9;14.3;0.0;202.3
11.01.2015 14:00;85.6;5.0;1.7;0.20;4.0;4356.4;0.0;0.0;5.9;13.4;0.0;274.3
11.01.2015 15:00;83.9;5.5;1.4;0.20;6.6;3568.3;0.0;0.0;6.6;12.7;0.0;215.7
11.01.2015 16:00;83.5;5.9;1.2;0.20;2.5;3341.4;0.0;0.1;6.8;12.5;0.0;175.7
11.01.2015 17:00;82.6;6.1;1.0;0.20;3.2;4381.2;0.0;0.1;7.1;11.4;0.0;44.8
11.01.2015 18:00;78.8;9.0;1.1;0.20;3.2;6078.6;0.0;0.1;10.3;10.6;0.0;0.3
11.01.2015 19:00;75.2;12.0;1.2;0.20;5.2;6765.1;0.0;0.3;14.4;10.0;0.0;0.0
11.01.2015 20:00;71.3;13.5;2.0;0.20;7.1;11002.2;0.0;0.6;15.0;8.8;0.0;0.0
11.01.2015 21:00;69.1;15.2;2.4;0.20;6.3;13215.6;0.0;0.3;16.4;8.2;0.0;0.0
11.01.2015 22:00;70.0;13.0;2.4;0.20;5.1;12940.4;0.0;0.1;14.0;8.2;0.0;0.0
11.01.2015 23:00;69.8;11.9;2.2;0.20;4.9;13720.3;0.0;0.1;12.0;7.6;0.0;0.0
12.01.2015 00:00;76.6;7.1;1.2;0.20;4.4;4464.2;0.0;0.1;7.3;8.0;0.0;0.0
12.01.2015 01:00;75.6;6.9;1.2;0.20;4.8;5565.5;0.0;0.1;7.0;7.4;0.0;0.0
12.01.2015 02:00;61.5;12.3;2.6;0.20;4.9;11854.8;0.0;0.1;12.5;6.3;0.0;0.0
12.01.2015 03:00;71.5;8.1;1.5;0.20;3.3;7111.9;0.0;0.1;8.0;7.1;0.0;0.0
12.01.2015 04:00;80.6;4.4;0.9;0.20;0.8;3292.8;0.0;0.0;4.2;7.8;0.0;0.0
12.01.2015 05:00;73.3;9.9;1.5;0.20;2.1;8749.0;0.0;0.1;9.7;7.9;0.0;0.0
12.01.2015 06:00;56.0;22.6;3.3;0.20;5.5;20451.6;0.0;0.1;22.8;6.7;0.0;0.0
12.01.2015 07:00;14.5;65.8;6.9;0.30;6.8;41300.1;0.1;0.5;84.4;6.5;0.0;0.0
12.01.2015 08:00;7.2;78.7;6.2;0.50;9.3;46870.3;0.1;1.2;140.1;4.3;0.0;0.2
12.01.2015 09:00;2.7;96.9;7.6;0.70;18.0;50563.3;0.2;2.2;;4.2;0.0;11.7
12.01.2015 10:00;4.4;95.6;11.1;0.70;32.8;60094.0;0.3;3.3;;4.5;0.0;97.7
12.01.2015 11:00;8.2;89.4;9.1;0.70;32.4;44849.0;0.2;2.2;194.8;6.2;0.0;294.7
12.01.2015 12:00;13.9;80.0;8.0;0.60;25.9;32462.0;0.2;1.6;158.0;6.9;0.0;364.5
12.01.2015 13:00;20.9;69.0;6.9;0.60;21.5;27400.5;0.1;1.2;115.9;7.6;0.0;392.2
12.01.2015 14:00;26.4;64.2;7.1;0.50;19.7;28389.3;0.1;1.1;101.7;8.4;0.0;371.0
12.01.2015 15:00;33.9;56.3;4.8;0.40;17.0;20407.9;0.1;0.9;77.1;9.1;0.0;283.8
12.01.2015 16:00;38.0;56.1;3.4;0.40;13.7;19641.1;0.1;0.9;70.7;11.0;0.0;162.0
12.01.2015 17:00;14.1;109.5;4.7;1.00;21.2;41258.7;0.3;2.7;;10.2;0.0;30.3
12.01.2015 18:00;2.6;97.4;6.2;0.80;40.4;37551.7;0.3;2.4;189.5;8.8;0.0;0.2
12.01.2015 19:00;6.4;84.1;5.2;0.70;24.9;32033.3;0.2;1.7;134.1;7.7;0.0;0.0
12.01.2015 20:00;3.3;90.7;6.7;0.70;21.0;34948.9;0.2;1.7;149.4;6.4;0.0;0.0
12.01.2015 21:00;3.0;80.2;7.1;0.60;24.8;36850.0;0.2;1.5;119.8;6.3;0.0;0.0
12.01.2015 22:00;2.6;72.5;7.6;0.60;23.0;34552.1;0.2;1.5;105.9;5.3;0.0;0.0
12.01.2015 23:00;5.8;60.8;7.4;0.50;24.6;31639.4;0.2;1.4;81.0;5.1;0.0;0.0
13.01.2015 00:00;19.9;38.6;4.4;0.40;21.6;18255.6;0.1;0.9;44.7;4.9;0.0;0.0
13.01.2015 01:00;15.2;42.2;4.6;0.40;17.1;19752.5;0.1;1.0;47.7;4.5;0.0;0.0
13.01.2015 02:00;26.9;25.7;4.3;0.30;14.8;14792.9;0.1;0.6;27.0;3.9;0.0;0.0
13.01.2015 03:00;27.9;23.1;4.5;0.30;14.2;13917.8;0.1;0.4;24.5;3.1;0.0;0.0
13.01.2015 04:00;31.0;20.9;3.8;0.30;12.3;11209.2;0.1;0.4;22.1;2.8;0.0;0.0
13.01.2015 05:00;25.6;24.9;4.4;0.30;11.7;13666.6;0.1;0.4;26.1;2.4;0.0;0.0
13.01.2015 06:00;19.8;32.5;5.3;0.30;10.0;21961.4;0.1;0.4;35.9;2.2;0.0;0.0
13.01.2015 07:00;9.5;46.5;7.2;0.30;10.1;41099.7;0.1;0.5;60.3;1.9;0.0;0.0
13.01.2015 08:00;1.1;71.5;9.1;0.50;13.2;51451.2;0.2;1.3;154.4;2.8;0.0;0.0
13.01.2015 09:00;1.3;83.8;9.9;0.70;19.7;55075.4;0.2;2.5;;3.8;0.0;7.2
13.01.2015 10:00;1.8;86.4;11.1;0.80;30.9;47475.4;0.3;2.9;;4.7;0.0;24.2
13.01.2015 11:00;2.2;92.2;10.4;0.80;35.0;45933.9;0.3;3.3;;5.6;0.0;56.2
13.01.2015 12:00;3.0;93.7;12.8;0.80;38.1;41696.8;0.3;3.2;;6.3;0.0;84.2
13.01.2015 13:00;8.9;78.4;9.3;0.70;41.0;31060.3;0.2;2.4;183.8;6.7;0.0;110.3
13.01.2015 14:00;14.9;62.5;5.2;0.50;30.4;23537.7;0.1;1.9;96.8;6.8;0.0;88.3
13.01.2015 15:00;5.9;73.7;6.2;0.50;31.1;25217.1;0.2;2.0;119.6;6.9;0.0;51.7
13.01.2015 16:00;2.4;85.8;7.5;0.70;31.7;27354.5;0.2;2.4;176.8;6.9;0.0;24.2
13.01.2015 17:00;1.4;91.7;10.1;0.90;40.1;32896.8;0.3;2.9;;7.1;0.0;8.0
13.01.2015 18:00;0.8;87.2;7.6;0.70;43.7;29280.3;0.3;2.9;192.4;7.1;0.0;0.3
13.01.2015 19:00;1.8;96.6;10.2;1.00;40.5;33790.0;0.4;4.1;;6.8;0.0;0.0
13.01.2015 20:00;1.5;96.3;9.6;1.00;46.3;33800.7;0.4;4.2;;6.7;0.0;0.0
13.01.2015 21:00;2.5;95.8;11.9;1.20;54.5;36079.2;0.5;5.3;;6.8;0.0;0.0
13.01.2015 22:00;2.1;87.8;9.4;1.00;57.3;28752.9;0.3;4.3;;6.8;0.0;0.0
13.01.2015 23:00;1.7;71.5;6.1;0.80;48.0;22523.7;0.2;3.5;139.1;6.6;0.0;0.0
14.01.2015 00:00;1.9;69.9;6.4;0.90;48.4;20023.2;0.3;3.9;161.3;6.6;0.0;0.0
14.01.2015 01:00;2.2;72.1;7.8;1.00;51.4;21715.6;0.4;4.4;;6.3;0.0;0.0
14.01.2015 02:00;2.0;71.6;8.5;1.00;51.8;20977.5;0.4;4.2;;6.4;0.0;0.0
14.01.2015 03:00;1.7;66.6;8.0;0.90;49.9;18554.9;0.4;4.0;189.2;6.4;0.0;0.0
14.01.2015 04:00;1.5;61.4;7.7;0.90;47.5;17314.1;0.3;3.7;165.1;6.4;0.0;0.0
14.01.2015 05:00;1.2;57.4;7.2;0.80;43.0;16185.1;0.3;3.2;141.2;6.2;0.0;0.0
14.01.2015 06:00;1.0;55.2;7.4;0.70;40.8;18261.1;0.3;2.9;125.8;6.3;0.0;0.0
14.01.2015 07:00;0.9;60.8;9.0;0.80;38.8;26337.0;0.3;3.2;163.0;6.3;0.0;0.0
14.01.2015 08:00;0.9;63.7;9.5;0.80;41.1;31438.4;0.3;3.3;190.6;6.0;0.0;0.2
14.01.2015 09:00;1.1;79.0;10.6;1.00;41.2;34460.1;0.3;3.9;;6.2;0.0;14.2
14.01.2015 10:00;1.4;76.3;10.5;1.00;46.9;29536.4;0.3;4.2;;6.4;0.0;28.5
14.01.2015 11:00;1.3;78.4;10.5;1.00;48.1;27634.6;0.4;4.5;;6.4;0.0;34.7
14.01.2015 12:00;2.6;63.8;7.8;0.80;51.2;22271.8;0.3;3.3;159.0;6.7;0.0;40.7
14.01.2015 13:00;9.9;46.4;4.7;0.60;46.6;19115.0;0.2;2.5;60.5;6.9;0.0;21.8
14.01.2015 14:00;4.1;62.8;6.0;0.70;43.6;21574.3;0.2;3.2;135.3;6.8;0.0;50.2
14.01.2015 15:00;5.6;64.0;6.3;0.70;48.7;21423.5;0.3;3.4;152.5;7.1;0.0;66.2
14.01.2015 16:00;13.6;52.6;5.7;0.60;43.6;21728.2;0.2;2.4;82.9;7.7;0.0;150.7
14.01.2015 17:00;7.7;63.3;5.5;0.70;45.2;26460.4;0.2;2.5;92.6;7.3;0.0;48.0
14.01.2015 18:00;1.4;82.6;6.3;0.90;47.4;35238.4;0.3;3.8;189.6;6.7;0.0;0.3
14.01.2015 19:00;0.9;86.4;6.4;1.10;44.8;40951.4;0.4;4.2;;6.5;0.0;0.0
14.01.2015 20:00;1.0;73.0;6.0;0.80;27.9;41231.7;0.3;2.6;166.2;5.7;0.0;0.0
14.01.2015 21:00;7.7;55.4;4.8;0.70;33.5;31894.4;0.2;2.8;94.5;5.9;0.0;0.0
14.01.2015 22:00;1.0;61.8;5.8;0.80;40.7;34958.7;0.2;3.0;119.9;5.3;0.0;0.0
14.01.2015 23:00;1.0;54.1;5.2;0.70;38.6;31896.2;0.2;2.4;95.8;4.4;0.0;0.0
15.01.2015 00:00;6.7;38.5;3.8;0.50;32.0;19659.0;0.1;1.5;51.9;4.0;0.0;0.0
15.01.2015 01:00;5.1;38.5;4.1;0.50;27.6;17506.9;0.1;1.1;46.9;3.9;0.0;0.0
15.01.2015 02:00;13.3;26.8;3.7;0.30;21.0;14443.0;0.1;0.7;30.4;3.3;0.0;0.0
15.01.2015 03:00;19.4;19.7;3.9;0.30;13.4;12059.4;0.1;0.4;21.9;3.0;0.0;0.0
15.01.2015 04:00;20.8;18.7;3.8;0.20;8.8;12872.1;0.1;0.3;20.7;2.9;0.0;0.0
15.01.2015 05:00;19.3;20.2;3.6;0.20;7.7;13713.1;0.1;0.2;22.2;2.6;0.0;0.0
15.01.2015 06:00;11.8;29.2;4.3;0.20;8.0;19890.7;0.1;0.3;33.8;2.7;0.0;0.0
15.01.2015 07:00;2.8;48.6;6.4;0.30;7.5;33848.1;0.1;0.6;89.3;2.5;0.0;0.0
15.01.2015 08:00;0.5;59.8;7.6;0.50;8.6;52956.3;0.2;1.4;151.2;2.4;0.0;0.2
15.01.2015 09:00;0.9;80.8;8.8;0.70;12.3;56588.7;0.2;2.5;;3.7;0.0;12.7
15.01.2015 10:00;1.2;82.9;11.5;0.90;18.7;56799.4;0.4;4.0;;4.1;0.0;21.3
15.01.2015 11:00;1.6;78.6;10.0;0.70;32.5;48362.1;0.3;4.4;;4.5;0.2;28.7
15.01.2015 12:00;2.5;72.3;8.8;0.60;29.3;41036.6;0.2;3.1;197.4;5.1;0.0;58.2
15.01.2015 13:00;2.6;72.8;8.7;0.70;28.5;34340.4;0.3;3.0;196.3;5.5;0.1;76.7
15.01.2015 14:00;3.3;76.7;9.0;0.70;29.0;35599.4;0.3;2.9;;5.9;0.0;116.8
15.01.2015 15:00;5.5;63.1;6.6;0.50;28.7;23982.9;0.2;1.9;118.4;6.3;0.0;59.8
15.01.2015 16:00;2.8;68.6;6.6;0.60;28.2;26135.9;0.2;2.5;135.9;6.1;0.3;39.8
15.01.2015 17:00;1.4;75.4;6.4;0.60;32.2;29425.6;0.3;2.9;164.6;6.2;0.0;14.0
15.01.2015 18:00;0.6;77.0;6.4;0.70;33.2;29478.5;0.2;3.0;184.3;6.0;0.0;0.0
15.01.2015 19:00;0.9;79.9;6.9;0.80;35.4;33395.4;0.3;3.6;;6.0;0.0;0.0
15.01.2015 20:00;1.1;79.0;7.0;0.90;35.0;31675.6;0.3;3.6;;6.0;0.0;0.0
15.01.2015 21:00;1.4;68.4;6.8;0.80;37.7;32316.5;0.3;3.7;179.0;5.9;0.0;0.0
15.01.2015 22:00;1.6;59.8;6.7;0.80;35.8;29572.0;0.2;3.2;142.1;5.7;0.0;0.0
15.01.2015 23:00;1.6;56.0;6.0;0.80;37.2;27159.2;0.2;3.2;124.7;5.9;0.0;0.0
16.01.2015 00:00;1.2;56.3;5.1;0.70;41.8;21479.4;0.2;3.1;115.6;5.9;0.0;0.0
16.01.2015 01:00;0.6;55.0;3.4;0.70;43.2;16221.4;0.2;3.1;98.5;5.1;0.7;0.0
16.01.2015 02:00;0.5;54.3;3.1;0.60;37.7;15297.5;0.2;2.7;99.2;5.0;0.8;0.0
16.01.2015 03:00;0.4;49.7;2.6;0.60;33.7;13211.9;0.2;2.6;87.0;4.9;0.8;0.0
16.01.2015 04:00;0.3;50.2;2.6;0.60;32.3;11906.2;0.2;2.4;80.6;5.1;0.7;0.0
16.01.2015 05:00;0.3;49.1;2.6;0.60;30.3;12051.7;0.2;2.3;80.7;5.1;1.5;0.0
16.01.2015 06:00;0.6;48.0;2.4;0.60;26.5;13448.0;0.2;1.9;80.0;5.2;2.5;0.0
16.01.2015 07:00;0.4;51.1;2.9;0.60;22.8;18245.2;0.2;2.0;99.1;5.3;1.8;0.0
16.01.2015 08:00;0.8;54.6;3.1;0.60;19.4;19841.5;0.2;1.5;105.6;5.2;2.1;0.0
16.01.2015 09:00;0.9;51.2;2.6;0.50;13.9;18357.2;0.1;1.1;87.6;5.1;1.6;0.5
16.01.2015 10:00;1.2;55.3;2.7;0.50;12.7;21959.5;0.1;1.3;101.9;5.3;1.3;1.7
16.01.2015 11:00;4.2;53.9;2.5;0.40;11.8;16900.1;0.1;0.9;79.4;5.1;2.0;4.2
16.01.2015 12:00;2.2;57.7;2.9;0.50;11.6;22093.0;0.1;1.2;102.5;5.2;2.2;14.3
16.01.2015 13:00;2.8;54.3;2.5;0.50;10.4;19355.6;0.1;1.1;90.8;5.2;1.4;11.0
16.01.2015 14:00;1.7;57.9;2.6;0.60;13.4;22430.6;0.1;1.3;106.2;5.3;1.7;8.8
16.01.2015 15:00;3.9;55.5;2.6;0.50;10.2;19347.4;0.1;1.1;85.1;5.3;1.2;6.3
16.01.2015 16:00;2.7;56.0;2.6;0.50;9.4;19518.0;0.1;1.0;88.1;5.1;1.4;1.7
16.01.2015 17:00;1.6;62.6;2.8;0.60;11.6;23939.4;0.1;1.2;113.4;5.0;2.7;0.0
16.01.2015 18:00;1.0;62.4;2.8;0.70;14.4;22734.4;0.2;1.6;124.8;5.1;2.3;0.0
16.01.2015 19:00;0.8;63.3;2.9;0.70;25.4;24500.6;0.2;1.7;133.1;5.4;3.1;0.0
16.01.2015 20:00;0.9;67.4;3.0;0.80;16.2;27875.4;0.2;2.1;158.3;5.4;2.5;0.0
16.01.2015 21:00;1.0;65.9;3.2;0.80;10.9;29635.4;0.2;2.1;159.3;5.6;1.6;0.0
16.01.2015 22:00;1.1;63.8;3.3;0.80;19.9;27976.4;0.2;2.1;148.3;5.8;4.8;0.0
16.01.2015 23:00;0.8;60.3;2.7;0.70;18.8;23284.6;0.2;1.8;126.1;6.2;5.0;0.0
17.01.2015 00:00;0.8;56.8;2.4;0.70;19.8;16845.9;0.2;1.5;94.5;6.6;2.3;0.0
17.01.2015 01:00;0.8;54.3;2.2;0.60;18.4;16590.8;0.2;1.4;83.2;6.8;3.0;0.0
17.01.2015 02:00;2.1;50.6;1.9;0.50;17.5;10997.6;0.1;0.9;61.8;6.7;5.1;0.0
17.01.2015 03:00;2.5;49.9;1.8;0.50;11.3;8069.6;0.1;0.7;56.7;6.6;7.8;0.0
17.01.2015 04:00;3.0;46.5;1.8;0.40;10.8;7542.8;0.1;0.6;51.9;6.7;2.9;0.0
17.01.2015 05:00;13.3;36.2;2.0;0.40;6.8;10668.1;0.1;0.4;40.9;7.4;1.5;0.0
17.01.2015 06:00;18.7;30.4;1.9;0.30;6.6;7937.0;0.1;0.3;32.0;7.0;1.3;0.0
17.01.2015 07:00;14.9;37.1;2.3;0.30;5.8;14951.0;0.1;0.2;43.1;6.4;2.3;0.0
17.01.2015 08:00;14.0;37.7;2.2;0.30;6.9;19929.8;0.1;0.3;45.3;6.2;1.2;0.0
17.01.2015 09:00;8.8;43.6;2.4;0.40;7.3;15832.1;0.1;0.5;61.6;6.3;1.4;4.0
17.01.2015 10:00;6.4;47.0;2.8;0.40;8.2;21842.2;0.1;0.6;70.9;6.5;1.2;26.7
17.01.2015 11:00;3.8;56.0;3.3;0.50;9.1;27652.5;0.1;0.9;106.3;6.7;2.7;64.5
17.01.2015 12:00;12.1;51.0;4.6;0.50;12.7;23517.0;0.1;1.2;92.3;8.0;0.0;159.2
17.01.2015 13:00;27.3;45.6;4.5;0.40;14.0;20627.8;0.1;1.0;65.6;8.7;0.7;124.8
17.01.2015 14:00;44.0;31.5;4.4;0.30;16.2;13536.7;0.1;0.6;40.0;9.3;0.0;197.3
17.01.2015 15:00;39.4;32.2;3.2;0.30;14.1;13861.6;0.1;0.6;36.5;8.9;0.0;56.2
17.01.2015 16:00;36.3;42.1;2.9;0.40;13.8;14551.7;0.1;0.7;49.2;8.6;0.0;26.0
17.01.2015 17:00;38.1;35.4;2.1;0.30;15.7;17702.3;0.1;0.6;42.1;7.1;1.0;0.7
17.01.2015 18:00;53.2;26.4;1.2;0.30;7.3;13532.7;0.0;0.3;32.3;4.7;4.4;0.0
17.01.2015 19:00;53.0;28.3;1.5;0.30;5.4;17034.3;0.1;0.4;36.0;4.4;0.8;0.0
17.01.2015 20:00;60.5;19.5;1.6;0.20;5.0;11936.6;0.0;0.2;24.2;5.0;0.1;0.0
17.01.2015 21:00;53.1;22.4;1.7;0.20;4.3;15799.9;0.0;0.3;24.2;5.1;0.0;0.0
17.01.2015 22:00;51.5;19.3;1.5;0.30;5.9;14351.4;0.0;0.4;20.3;5.1;0.0;0.0
17.01.2015 23:00;51.3;18.1;1.4;0.30;5.3;12218.6;0.0;0.4;18.9;5.2;0.0;0.0
18.01.2015 00:00;39.8;30.0;1.6;0.30;7.1;13421.2;0.1;0.5;34.0;5.4;0.1;0.0
18.01.2015 01:00;40.9;22.9;1.4;0.30;10.0;14576.6;0.1;0.7;24.1;4.8;0.2;0.0
18.01.2015 02:00;36.7;25.1;1.6;0.30;12.1;12773.5;0.1;0.7;27.1;4.9;0.0;0.0
18.01.2015 03:00;27.0;27.2;1.7;0.30;12.7;12335.3;0.1;0.6;28.7;4.8;0.0;0.0
18.01.2015 04:00;27.0;22.9;1.6;0.30;12.8;12414.2;0.1;0.6;23.8;4.5;0.0;0.0
18.01.2015 05:00;28.8;15.9;1.3;0.30;10.5;8312.0;0.0;0.3;16.8;3.7;0.0;0.0
18.01.2015 06:00;18.8;25.3;1.8;0.30;7.8;14895.0;0.1;0.4;27.8;3.3;0.0;0.0
18.01.2015 07:00;19.6;26.4;2.6;0.20;8.5;21286.4;0.0;0.3;30.1;2.8;0.0;0.0
18.01.2015 08:00;12.2;33.5;2.8;0.20;6.8;26181.5;0.1;0.4;38.4;2.4;0.0;0.0
18.01.2015 09:00;10.4;35.3;3.4;0.30;6.4;25577.6;0.1;0.4;46.4;2.4;0.0;17.5
18.01.2015 10:00;19.4;30.4;4.7;0.30;6.8;25238.1;0.1;0.4;42.3;3.3;0.0;130.0
18.01.2015 11:00;31.5;23.0;4.4;0.30;9.1;17768.0;0.1;0.4;32.7;4.6;0.0;325.0
18.01.2015 12:00;40.2;15.3;4.5;0.30;8.1;11326.8;0.0;0.4;20.7;5.1;0.0;333.7
18.01.2015 13:00;38.5;20.4;3.4;0.30;7.7;14820.5;0.0;0.4;26.0;5.5;0.0;186.0
18.01.2015 14:00;40.8;17.8;3.6;0.30;8.8;13348.2;0.1;0.4;23.4;6.3;0.0;297.3
18.01.2015 15:00;44.6;16.3;3.2;0.30;10.8;14618.2;0.1;0.4;20.6;6.9;0.0;266.3
18.01.2015 16:00;42.7;19.4;2.5;0.30;11.5;12995.6;0.1;0.4;23.6;6.9;0.0;173.2
18.01.2015 17:00;37.4;29.1;2.3;0.30;12.2;15493.6;0.1;0.5;33.2;6.7;0.0;30.2
18.01.2015 18:00;10.7;52.5;3.7;0.40;11.1;27099.9;0.1;0.9;69.9;5.8;0.0;0.8
18.01.2015 19:00;2.6;50.3;3.8;0.60;16.5;31241.2;0.2;1.4;84.4;4.8;0.0;0.0
18.01.2015 20:00;1.9;48.0;4.2;0.60;19.5;34528.7;0.2;1.8;83.1;4.0;0.0;0.0
18.01.2015 21:00;3.4;42.0;3.8;0.50;23.9;29683.0;0.1;1.9;66.1;4.0;0.0;0.0
18.01.2015 22:00;2.5;41.4;4.9;0.50;24.7;30806.8;0.1;1.7;62.4;4.0;0.0;0.0
18.01.2015 23:00;3.1;35.8;3.7;0.50;25.2;25596.2;0.1;1.3;50.1;3.5;0.0;0.0
19.01.2015 00:00;5.1;28.9;2.5;0.50;23.1;18502.0;0.1;1.2;40.9;3.1;0.0;0.0
19.01.2015 01:00;8.3;26.1;2.5;0.40;20.6;16287.5;0.1;0.9;31.5;3.0;0.0;0.0
19.01.2015 02:00;9.9;21.1;2.4;0.40;18.7;13397.3;0.1;0.7;24.3;2.3;0.0;0.0
19.01.2015 03:00;12.4;18.2;2.4;0.30;15.1;12553.4;0.1;0.6;20.8;2.2;0.0;0.0
19.01.2015 04:00;14.7;16.8;2.3;0.30;13.3;10979.8;0.1;0.4;18.9;1.9;0.0;0.0
19.01.2015 05:00;12.1;22.3;2.6;0.30;11.0;12551.8;0.1;0.4;24.8;1.8;0.0;0.0
19.01.2015 06:00;9.1;26.3;3.3;0.30;10.5;20766.2;0.1;0.7;32.5;1.4;0.0;0.0
19.01.2015 07:00;5.2;35.4;4.9;0.30;10.0;35475.3;0.1;0.5;55.1;1.2;0.0;0.0
19.01.2015 08:00;0.8;52.4;5.9;0.40;10.6;41947.1;0.1;1.2;128.2;1.6;0.0;0.5
19.01.2015 09:00;1.6;66.3;7.3;0.60;14.6;51553.4;0.2;2.1;;2.1;0.0;34.5
19.01.2015 10:00;3.6;67.5;8.2;0.60;17.9;41260.4;0.2;2.4;;3.1;0.0;153.3
19.01.2015 11:00;11.5;55.4;6.9;0.50;19.5;28632.3;0.2;1.5;114.5;4.5;0.0;303.8
19.01.2015 12:00;21.2;45.0;6.3;0.40;17.0;23247.2;0.1;1.0;77.6;5.5;0.0;327.5
19.01.2015 13:00;44.5;24.2;4.1;0.30;13.5;16879.0;0.1;0.6;33.1;6.4;0.0;355.7
19.01.2015 14:00;55.6;18.9;2.9;0.30;11.2;12812.7;0.1;0.5;23.6;6.8;0.0;231.8
19.01.2015 15:00;58.6;16.9;2.3;0.30;8.6;10005.6;0.1;0.4;19.3;6.9;0.0;158.5
19.01.2015 16:00;47.5;30.7;2.4;0.30;9.8;14458.4;0.1;0.6;37.3;7.0;0.0;89.3
19.01.2015 17:00;42.8;34.6;2.7;0.30;12.1;15384.2;0.1;0.7;38.5;6.6;0.0;37.5
19.01.2015 18:00;15.4;68.2;4.1;0.50;12.6;25804.9;0.1;1.1;90.1;6.1;0.0;0.7
19.01.2015 19:00;1.8;70.6;5.6;0.70;21.4;37159.6;0.3;2.5;149.2;5.2;0.0;0.0
19.01.2015 20:00;2.6;59.1;5.5;0.60;26.4;32427.3;0.2;2.1;97.1;5.1;0.0;0.0
19.01.2015 21:00;2.0;58.5;5.7;0.60;29.4;30778.1;0.2;2.0;101.0;5.0;0.0;0.0
19.01.2015 22:00;2.3;48.9;5.5;0.60;31.4;29243.1;0.2;1.9;73.4;4.8;0.0;0.0
19.01.2015 23:00;2.3;46.5;4.7;0.50;30.5;22635.9;0.1;1.8;63.2;5.1;0.0;0.0
20.01.2015 00:00;1.4;56.2;4.8;0.50;27.1;22509.1;0.2;1.8;83.2;4.9;0.0;0.0
20.01.2015 01:00;1.2;45.5;4.6;0.50;28.0;20727.3;0.1;1.7;61.4;4.7;0.0;0.0
20.01.2015 02:00;3.4;38.9;4.7;0.50;27.2;18883.8;0.1;1.5;47.2;4.7;0.0;0.0
20.01.2015 03:00;47.3;11.7;3.8;0.20;19.7;5795.3;0.0;0.4;12.4;4.8;0.0;0.0
20.01.2015 04:00;39.6;16.6;3.5;0.30;12.0;8158.6;0.1;0.5;16.9;4.6;0.0;0.0
20.01.2015 05:00;51.5;11.3;2.9;0.20;12.1;6555.6;0.0;0.3;11.7;4.3;0.0;0.0
20.01.2015 06:00;47.7;16.5;3.2;0.20;9.9;10459.0;0.0;0.3;17.1;4.1;0.0;0.0
